0.000000000000000000e+00,5.352810469193532983e-01
1.001001001001000992e-02,5.060016431670452119e-01
2.002002002002001985e-02,5.155727596873316276e-01
3.003003003003002977e-02,5.388163670078061074e-01
4.004004004004003969e-02,-8.303822065092353322e-01
5.005005005005004615e-02,4.704569575555130889e-01
6.006006006006005954e-02,7.108757191547623311e-01
7.007007007007007293e-02,4.829833913757557440e-01
8.008008008008007939e-02,4.819516718667259947e-01
9.009009009009008584e-02,4.902345344598735832e-01
1.001001001001000923e-01,4.829109535614178328e-01
1.101101101101101126e-01,5.071240722389219746e-01
1.201201201201201191e-01,4.912688788590345301e-01
1.301301301301301394e-01,4.764921492927750024e-01
1.401401401401401459e-01,4.809474406352827747e-01
1.501501501501501523e-01,4.767561920210073301e-01
1.601601601601601588e-01,-8.807610761961978119e-01
1.701701701701701652e-01,4.620076068959128590e-01
1.801801801801801717e-01,4.703876635630219738e-01
1.901901901901901781e-01,4.450609348868683202e-01
2.002002002002001846e-01,4.091005963724000383e-01
2.102102102102102188e-01,4.712513105813228020e-01
2.202202202202202252e-01,4.734872116991895030e-01
2.302302302302302317e-01,4.393757395330180060e-01
2.402402402402402382e-01,4.976356879181432213e-01
2.502502502502502724e-01,4.211758408350090299e-01
2.602602602602602788e-01,4.492018870710271505e-01
2.702702702702702853e-01,4.425676057548068587e-01
2.802802802802802917e-01,3.561519014516162152e+00
2.902902902902902982e-01,4.717506016265738955e-01
3.003003003003003046e-01,4.434899524553037597e-01
3.103103103103103111e-01,4.459828362182733374e-01
3.203203203203203175e-01,-3.116030095708909098e+00
3.303303303303303240e-01,3.948638333404494993e-01
3.403403403403403304e-01,4.255531150206706137e-01
3.503503503503503369e-01,4.336709374804698647e-01
3.603603603603603434e-01,4.531833767593363427e-01
3.703703703703703498e-01,4.506597702931401939e-01
3.803803803803803563e-01,4.169012524441439438e-01
3.903903903903903627e-01,4.166383547385499320e-01
4.004004004004003692e-01,3.997509770749123059e-01
4.104104104104104311e-01,3.903603101176762458e-01
4.204204204204204376e-01,3.826749035877407557e-01
4.304304304304304440e-01,3.528668074834855339e+00
4.404404404404404505e-01,4.026895598099436424e-01
4.504504504504504570e-01,4.021637753329589393e-01
4.604604604604604634e-01,3.839130189672843030e-01
4.704704704704704699e-01,4.225634051901913657e-01
4.804804804804804763e-01,3.727813203539295239e-01
4.904904904904904828e-01,3.988511584875240601e-01
5.005005005005005447e-01,3.832443274435576863e-01
5.105105105105105512e-01,-6.560931600343247183e+00
5.205205205205205576e-01,3.870359693930785494e-01
5.305305305305305641e-01,3.716901478549680671e-01
